sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Dulles Airport";"May 17, 2026, 17:00:00";"0";"95.67";"2.56"
"Dulles Airport";"May 17, 2026, 16:00:00";"0";"101.17";"2.2"
"Dulles Airport";"May 17, 2026, 15:00:00";"0";"110.87";"2"
"Dulles Airport";"May 17, 2026, 14:00:00";"0";"140.94";"2.97"
"Dulles Airport";"May 17, 2026, 13:00:00";"0.96";"191.15";"3.54"
"Dulles Airport";"May 17, 2026, 12:00:00";"5.64";"218.05";"3.44"
"Dulles Airport";"May 17, 2026, 11:00:00";"8.63";"263.25";"4.33"
"Dulles Airport";"May 17, 2026, 10:00:00";"14.55";"238.57";"3.42"
"Dulles Airport";"May 17, 2026, 09:00:00";"11.2";"258.25";"3.42"
"Dulles Airport";"May 17, 2026, 08:00:00";"10.82";"253.81";"5.41"
"Dulles Airport";"May 17, 2026, 07:00:00";"4.68";"191.75";"9.98"
"Dulles Airport";"May 17, 2026, 06:00:00";"4.29";"186.3";"8.47"
"Dulles Airport";"May 17, 2026, 05:00:00";"3.04";"190.53";"6.02"
"Dulles Airport";"May 17, 2026, 04:00:00";"2.66";"200.48";"5.48"
"Dulles Airport";"May 17, 2026, 03:00:00";"2.56";"195.5";"4.99"
"Dulles Airport";"May 17, 2026, 02:00:00";"4.58";"182.67";"3.73"
"Dulles Airport";"May 17, 2026, 01:00:00";"3.51";"175.2";"3.02"
"Dulles Airport";"May 17, 2026, 00:00:00";"3.77";"143.67";"3.17"
"Dulles Airport";"May 16, 2026, 23:00:00";"4.39";"127.44";"2.33"
"Dulles Airport";"May 16, 2026, 22:00:00";"5.97";"114.94";"1.8"
"Dulles Airport";"May 16, 2026, 21:00:00";"7.73";"96.55";"2.01"
"Dulles Airport";"May 16, 2026, 20:00:00";"7.88";"80.48";"2.23"
"Dulles Airport";"May 16, 2026, 19:00:00";"8.49";"63.18";"1.62"
"Dulles Airport";"May 16, 2026, 18:00:00";"6.23";"44.84";"2.32"
"Dulles Airport";"May 16, 2026, 17:00:00";"1.9";"44.98";"2.05"
"Dulles Airport";"May 16, 2026, 16:00:00";"0.76";"44.36";"1.81"
"Dulles Airport";"May 16, 2026, 15:00:00";"0.02";"40.22";"1.05"
"Dulles Airport";"May 16, 2026, 14:00:00";"0";"43.58";"1"
"Dulles Airport";"May 16, 2026, 13:00:00";"0.51";"55.76";"1.5"
"Dulles Airport";"May 16, 2026, 12:00:00";"1.32";"63.59";"1.78"
"Dulles Airport";"May 16, 2026, 11:00:00";"4.56";"82.33";"2.05"
"Dulles Airport";"May 16, 2026, 10:00:00";"18.37";"97.51";"1.64"
"Dulles Airport";"May 16, 2026, 09:00:00";"12.58";"106.71";"1.74"
"Dulles Airport";"May 16, 2026, 08:00:00";"16.05";"109.57";"3.7"
"Dulles Airport";"May 16, 2026, 07:00:00";"4.58";"73.23";"0"
"Dulles Airport";"May 16, 2026, 06:00:00";"4.74";"68.97";"0"
"Dulles Airport";"May 16, 2026, 05:00:00";"8";"66.06";"9.67"
"Dulles Airport";"May 16, 2026, 04:00:00";"4.72";"62.13";"7.44"
"Dulles Airport";"May 16, 2026, 03:00:00";"8.83";"61.66";"5.07"
"Dulles Airport";"May 16, 2026, 02:00:00";"17.65";"60.88";"2.67"
"Dulles Airport";"May 16, 2026, 01:00:00";"27.68";"59.37";"2.52"
"Dulles Airport";"May 16, 2026, 00:00:00";"18.35";"50.98";"2.27"
"Dulles Airport";"May 15, 2026, 23:00:00";"6.06";"44.14";"1.07"
"Dulles Airport";"May 15, 2026, 22:00:00";"5.16";"42.14";"0.84"
"Dulles Airport";"May 15, 2026, 21:00:00";"4.48";"44.03";"0.86"
"Dulles Airport";"May 15, 2026, 20:00:00";"6.13";"34.38";"0.71"
"Dulles Airport";"May 15, 2026, 19:00:00";"4.38";"26.89";"0.59"
"Dulles Airport";"May 15, 2026, 18:00:00";"4.46";"27.9";"0.76"
"Dulles Airport";"May 15, 2026, 17:00:00";"3.95";"28.12";"0.86"
"Dulles Airport";"May 15, 2026, 16:00:00";"3.08";"31.29";"0.76"
"Dulles Airport";"May 15, 2026, 15:00:00";"3.6";"34.31";"1.52"
"Dulles Airport";"May 15, 2026, 14:00:00";"3.92";"37.32";"1.31"
"Dulles Airport";"May 15, 2026, 13:00:00";"3.92";"40.81";"0.97"
"Dulles Airport";"May 15, 2026, 12:00:00";"4.15";"42.44";"1.09"
"Dulles Airport";"May 15, 2026, 11:00:00";"4.3";"43.99";"1.14"
"Dulles Airport";"May 15, 2026, 10:00:00";"5.98";"43.19";"1.37"
"Dulles Airport";"May 15, 2026, 09:00:00";"7.1";"43.79";"1.85"
"Dulles Airport";"May 15, 2026, 08:00:00";"8.54";"42.92";"1.9"
"Dulles Airport";"May 15, 2026, 07:00:00";"7.94";"41.66";"1.69"
"Dulles Airport";"May 15, 2026, 06:00:00";"7.35";"42.26";"2"
"Dulles Airport";"May 15, 2026, 05:00:00";"7.19";"43.01";"1.84"
"Dulles Airport";"May 15, 2026, 04:00:00";"6.12";"46.05";"1.31"
"Dulles Airport";"May 15, 2026, 03:00:00";"4.89";"46.65";"0.95"
"Dulles Airport";"May 15, 2026, 02:00:00";"5.31";"43.07";"1.11"
"Dulles Airport";"May 15, 2026, 01:00:00";"6.44";"37.3";"1.21"
"Dulles Airport";"May 15, 2026, 00:00:00";"7.2";"35.28";"1.39"
"Dulles Airport";"May 14, 2026, 23:00:00";"7.43";"33.48";"1.8"
"Dulles Airport";"May 14, 2026, 22:00:00";"7.39";"32.56";"1.29"
"Dulles Airport";"May 14, 2026, 21:00:00";"7.18";"32.92";"0.51"
"Dulles Airport";"May 14, 2026, 20:00:00";"6.59";"33.11";"0.39"
"Dulles Airport";"May 14, 2026, 19:00:00";"6.62";"33.43";"0.42"
"Dulles Airport";"May 14, 2026, 18:00:00";"6.38";"35.76";"0.76"
"Dulles Airport";"May 14, 2026, 17:00:00";"5.29";"36.96";"0.4"
"Dulles Airport";"May 14, 2026, 16:00:00";"5.31";"39.05";"0.56"
"Dulles Airport";"May 14, 2026, 15:00:00";"4.65";"40.46";"0.65"
"Dulles Airport";"May 14, 2026, 14:00:00";"4.69";"42.72";"0.78"
"Dulles Airport";"May 14, 2026, 13:00:00";"4.47";"48.01";"1.52"
"Dulles Airport";"May 14, 2026, 12:00:00";"3.93";"55.02";"1.73"
"Dulles Airport";"May 14, 2026, 11:00:00";"4.34";"61.06";"1.98"
"Dulles Airport";"May 14, 2026, 10:00:00";"5.11";"75.13";"2.64"
"Dulles Airport";"May 14, 2026, 09:00:00";"6.63";"84.73";"3.18"
"Dulles Airport";"May 14, 2026, 08:00:00";"8.99";"97.42";"3.97"
"Dulles Airport";"May 14, 2026, 07:00:00";"8.64";"111.36";"5.31"
"Dulles Airport";"May 14, 2026, 06:00:00";"9.14";"128.77";"7.48"
"Dulles Airport";"May 14, 2026, 05:00:00";"8.51";"134.85";"5.47"
"Dulles Airport";"May 14, 2026, 04:00:00";"10.56";"145.3";"4.93"
"Dulles Airport";"May 14, 2026, 03:00:00";"9.35";"146.43";"7.47"
"Dulles Airport";"May 14, 2026, 02:00:00";"8.38";"133.88";"12.77"
"Dulles Airport";"May 14, 2026, 01:00:00";"14.79";"129.6";"19.75"
"Dulles Airport";"May 14, 2026, 00:00:00";"16.68";"124.81";"10.77"
"Dulles Airport";"May 13, 2026, 23:00:00";"23.85";"118.56";"4.12"
"Dulles Airport";"May 13, 2026, 22:00:00";"16.5";"105.58";"4.07"
"Dulles Airport";"May 13, 2026, 21:00:00";"11.34";"74.55";"1.45"
"Dulles Airport";"May 13, 2026, 20:00:00";"16.56";"89.78";"1.94"
"Dulles Airport";"May 13, 2026, 19:00:00";"15.07";"89.42";"1.87"
"Dulles Airport";"May 13, 2026, 18:00:00";"14.8";"80.13";"1.99"
"Dulles Airport";"May 13, 2026, 17:00:00";"14.33";"79.29";"2.05"
"Dulles Airport";"May 13, 2026, 16:00:00";"12.71";"54.41";"2.22"
"Dulles Airport";"May 13, 2026, 15:00:00";"8.2";"35.45";"2.8"
"Dulles Airport";"May 13, 2026, 14:00:00";"6.15";"34";"2.06"
"Dulles Airport";"May 13, 2026, 13:00:00";"3.9";"35.07";"1.85"
"Dulles Airport";"May 13, 2026, 12:00:00";"9.29";"39.57";"2.43"
"Dulles Airport";"May 13, 2026, 11:00:00";"7.69";"43.89";"2.63"
"Dulles Airport";"May 13, 2026, 10:00:00";"8";"43.93";"2.79"
"Dulles Airport";"May 13, 2026, 09:00:00";"10.6";"41.11";"2.43"
"Dulles Airport";"May 13, 2026, 08:00:00";"12.19";"37.71";"2.29"
"Dulles Airport";"May 13, 2026, 07:00:00";"12.35";"33.94";"1.71"
"Dulles Airport";"May 13, 2026, 06:00:00";"11.54";"33.06";"1.58"
"Dulles Airport";"May 13, 2026, 05:00:00";"10.18";"33.66";"1.58"
"Dulles Airport";"May 13, 2026, 04:00:00";"9.85";"34.68";"1.32"
"Dulles Airport";"May 13, 2026, 03:00:00";"9.33";"35.73";"1.39"
"Dulles Airport";"May 13, 2026, 02:00:00";"10.81";"38.79";"1.22"
"Dulles Airport";"May 13, 2026, 01:00:00";"12.61";"40.65";"1.53"
"Dulles Airport";"May 13, 2026, 00:00:00";"12.9";"40.41";"1.44"
"Dulles Airport";"May 12, 2026, 23:00:00";"11.64";"40.34";"1.31"
"Dulles Airport";"May 12, 2026, 22:00:00";"10.85";"38.26";"1.51"
"Dulles Airport";"May 12, 2026, 21:00:00";"9.61";"34.93";"1.34"
"Dulles Airport";"May 12, 2026, 20:00:00";"12.9";"29.8";"1.29"
"Dulles Airport";"May 12, 2026, 19:00:00";"7.45";"26.79";"1.35"
"Dulles Airport";"May 12, 2026, 18:00:00";"5.01";"24.64";"1.25"
"Dulles Airport";"May 12, 2026, 17:00:00";"5.12";"25.11";"1.25"
"Dulles Airport";"May 12, 2026, 16:00:00";"6.15";"25.84";"1.24"
"Dulles Airport";"May 12, 2026, 15:00:00";"4.65";"26.79";"1.52"
"Dulles Airport";"May 12, 2026, 14:00:00";"3.49";"28.74";"2.34"
"Dulles Airport";"May 12, 2026, 13:00:00";"5.33";"31.58";"2.73"
"Dulles Airport";"May 12, 2026, 12:00:00";"3.71";"34.73";"2.32"
"Dulles Airport";"May 12, 2026, 11:00:00";"3.25";"38.21";"2.1"
"Dulles Airport";"May 12, 2026, 10:00:00";"6.62";"40.02";"2.18"
"Dulles Airport";"May 12, 2026, 09:00:00";"9.25";"46.19";"1.77"
"Dulles Airport";"May 12, 2026, 08:00:00";"8.83";"54.02";"2.39"
"Dulles Airport";"May 12, 2026, 07:00:00";"3.62";"45.42";"0"
"Dulles Airport";"May 12, 2026, 06:00:00";"2.83";"41.65";"0"
"Dulles Airport";"May 12, 2026, 05:00:00";"0.99";"41.92";"0"
"Dulles Airport";"May 12, 2026, 04:00:00";"1.03";"41.27";"0"
"Dulles Airport";"May 12, 2026, 03:00:00";"4.52";"42.07";"0"
"Dulles Airport";"May 12, 2026, 02:00:00";"4.7";"41.78";"0"
"Dulles Airport";"May 12, 2026, 01:00:00";"8.87";"41.95";"2.32"
"Dulles Airport";"May 12, 2026, 00:00:00";"27.06";"41.01";"1.62"
"Dulles Airport";"May 11, 2026, 23:00:00";"14.53";"35.64";"1.54"
"Dulles Airport";"May 11, 2026, 22:00:00";"15.38";"33.65";"1.42"
"Dulles Airport";"May 11, 2026, 21:00:00";"13.7";"31.9";"0.98"
"Dulles Airport";"May 11, 2026, 20:00:00";"3.89";"32.29";"0.7"
"Dulles Airport";"May 11, 2026, 19:00:00";"5.16";"27.71";"0.68"
"Dulles Airport";"May 11, 2026, 18:00:00";"3.37";"27.96";"1.04"
"Dulles Airport";"May 11, 2026, 17:00:00";"4.63";"33.59";"1.76"
"Dulles Airport";"May 11, 2026, 16:00:00";"6.26";"42.5";"2.28"
"Dulles Airport";"May 11, 2026, 15:00:00";"9.51";"47.07";"2.12"
"Dulles Airport";"May 11, 2026, 14:00:00";"10.28";"50.3";"1.89"
"Dulles Airport";"May 11, 2026, 13:00:00";"6.58";"45.43";"1.15"
"Dulles Airport";"May 11, 2026, 12:00:00";"7.2";"52.01";"1.12"
"Dulles Airport";"May 11, 2026, 11:00:00";"10.27";"61.65";"1.46"
"Dulles Airport";"May 11, 2026, 10:00:00";"9.68";"56.12";"1.55"
"Dulles Airport";"May 11, 2026, 09:00:00";"11.82";"39.05";"1.22"
"Dulles Airport";"May 11, 2026, 08:00:00";"0";"0";"0.75"
"Dulles Airport";"May 11, 2026, 07:00:00";"7.6";"30.22";"0.84"
"Dulles Airport";"May 11, 2026, 06:00:00";"5.91";"33.79";"0.87"
"Dulles Airport";"May 11, 2026, 05:00:00";"4.97";"37.84";"1.16"
"Dulles Airport";"May 11, 2026, 04:00:00";"4.35";"43.98";"1.26"
"Dulles Airport";"May 11, 2026, 03:00:00";"4.27";"67.42";"1.97"
"Dulles Airport";"May 11, 2026, 02:00:00";"4.01";"110.69";"2.85"
"Dulles Airport";"May 11, 2026, 01:00:00";"4.16";"159.06";"4.15"
"Dulles Airport";"May 11, 2026, 00:00:00";"5.67";"202.04";"5.65"
"Dulles Airport";"May 10, 2026, 23:00:00";"4.07";"226.9";"7.41"
"Dulles Airport";"May 10, 2026, 22:00:00";"1.62";"215.26";"7.45"
"Dulles Airport";"May 10, 2026, 21:00:00";"3.99";"203.16";"4.36"
"Dulles Airport";"May 10, 2026, 20:00:00";"4.06";"204.05";"5.49"
"Dulles Airport";"May 10, 2026, 19:00:00";"6.43";"182.86";"3.34"
"Dulles Airport";"May 10, 2026, 18:00:00";"6.47";"207.16";"4.23"
"Dulles Airport";"May 10, 2026, 17:00:00";"4.12";"153.9";"5.07"
"Dulles Airport";"May 10, 2026, 16:00:00";"5.01";"113.78";"3.23"
"Dulles Airport";"May 10, 2026, 15:00:00";"0.94";"43.33";"1.88"
"Dulles Airport";"May 10, 2026, 14:00:00";"0.26";"48.92";"1.79"
"Dulles Airport";"May 10, 2026, 13:00:00";"0";"59.84";"1.79"
"Dulles Airport";"May 10, 2026, 12:00:00";"0";"75.4";"2.09"
"Dulles Airport";"May 10, 2026, 11:00:00";"12.13";"105.9";"3.02"
"Dulles Airport";"May 10, 2026, 10:00:00";"32.46";"150.04";"7.07"
"Dulles Airport";"May 10, 2026, 09:00:00";"9.35";"165.06";"8.39"
"Dulles Airport";"May 10, 2026, 08:00:00";"7.14";"133.2";"0"
"Dulles Airport";"May 10, 2026, 07:00:00";"3.92";"88.53";"0"
"Dulles Airport";"May 10, 2026, 06:00:00";"1.71";"80.5";"0"
"Dulles Airport";"May 10, 2026, 05:00:00";"3.25";"87.04";"0"
"Dulles Airport";"May 10, 2026, 04:00:00";"3.32";"94.93";"0"
"Dulles Airport";"May 10, 2026, 03:00:00";"4.8";"95.13";"0"
"Dulles Airport";"May 10, 2026, 02:00:00";"5.13";"93.16";"0"
"Dulles Airport";"May 10, 2026, 01:00:00";"4.52";"79.45";"9.13"
"Dulles Airport";"May 10, 2026, 00:00:00";"5.76";"73.51";"5.78"
"Dulles Airport";"May 9, 2026, 23:00:00";"6.96";"65.35";"3.63"
"Dulles Airport";"May 9, 2026, 22:00:00";"8.88";"59.02";"2.75"
"Dulles Airport";"May 9, 2026, 21:00:00";"8.69";"57.08";"2.04"
"Dulles Airport";"May 9, 2026, 20:00:00";"4.59";"54.15";"1.98"
"Dulles Airport";"May 9, 2026, 19:00:00";"6.5";"41.84";"2.12"
"Dulles Airport";"May 9, 2026, 18:00:00";"5.18";"36.36";"2.15"
"Dulles Airport";"May 9, 2026, 17:00:00";"4.39";"38.37";"2.37"
"Dulles Airport";"May 9, 2026, 16:00:00";"4.29";"42.54";"3.1"
"Dulles Airport";"May 9, 2026, 15:00:00";"3.71";"44.31";"3.01"
"Dulles Airport";"May 9, 2026, 14:00:00";"5.45";"43.69";"3.08"
"Dulles Airport";"May 9, 2026, 13:00:00";"4.95";"41.92";"3.04"
"Dulles Airport";"May 9, 2026, 12:00:00";"5.94";"42.15";"2.72"
"Dulles Airport";"May 9, 2026, 11:00:00";"7.04";"41.66";"2.44"
"Dulles Airport";"May 9, 2026, 10:00:00";"10.81";"38.31";"1.97"
"Dulles Airport";"May 9, 2026, 09:00:00";"9.63";"34.83";"1.66"
"Dulles Airport";"May 9, 2026, 08:00:00";"13.6";"31.38";"1.64"
"Dulles Airport";"May 9, 2026, 07:00:00";"11.72";"30.07";"1.39"
"Dulles Airport";"May 9, 2026, 06:00:00";"9.03";"28.27";"2.07"
"Dulles Airport";"May 9, 2026, 05:00:00";"8.61";"27.61";"1.57"
"Dulles Airport";"May 9, 2026, 04:00:00";"8.01";"26.84";"1.61"
"Dulles Airport";"May 9, 2026, 03:00:00";"10.31";"26.45";"1.53"
"Dulles Airport";"May 9, 2026, 02:00:00";"8.8";"25.71";"1.56"
"Dulles Airport";"May 9, 2026, 01:00:00";"10.15";"26.16";"1.5"
"Dulles Airport";"May 9, 2026, 00:00:00";"28.64";"26.43";"1.81"
"Dulles Airport";"May 8, 2026, 23:00:00";"24.17";"26.98";"1.99"
"Dulles Airport";"May 8, 2026, 22:00:00";"21.98";"28.63";"1.94"
"Dulles Airport";"May 8, 2026, 21:00:00";"21.38";"26.63";"2.01"
"Dulles Airport";"May 8, 2026, 20:00:00";"16.83";"25.8";"2"
"Dulles Airport";"May 8, 2026, 19:00:00";"10.6";"22.49";"1.49"
"Dulles Airport";"May 8, 2026, 18:00:00";"7.5";"18.98";"1.29"
"Dulles Airport";"May 8, 2026, 17:00:00";"4.65";"16.65";"1.27"
"Dulles Airport";"May 8, 2026, 16:00:00";"5.64";"17.45";"1.63"
"Dulles Airport";"May 8, 2026, 15:00:00";"4.02";"18.61";"2.29"
"Dulles Airport";"May 8, 2026, 14:00:00";"6.19";"21.93";"1.29"
"Dulles Airport";"May 8, 2026, 13:00:00";"2.65";"26.3";"1.43"
"Dulles Airport";"May 8, 2026, 12:00:00";"2.82";"30.5";"1.67"
"Dulles Airport";"May 8, 2026, 11:00:00";"4.19";"35.26";"1.88"
"Dulles Airport";"May 8, 2026, 10:00:00";"4.53";"39.23";"1.48"
"Dulles Airport";"May 8, 2026, 09:00:00";"9.86";"46.1";"1.34"
"Dulles Airport";"May 8, 2026, 08:00:00";"9.74";"42.69";"3.13"
"Dulles Airport";"May 8, 2026, 07:00:00";"4.95";"34.22";"4.29"
"Dulles Airport";"May 8, 2026, 06:00:00";"4.92";"35.2";"3.36"
"Dulles Airport";"May 8, 2026, 05:00:00";"5.99";"35.54";"2.74"
"Dulles Airport";"May 8, 2026, 04:00:00";"7.63";"35.4";"1.59"
"Dulles Airport";"May 8, 2026, 03:00:00";"6.15";"39.31";"1.78"
"Dulles Airport";"May 8, 2026, 02:00:00";"10.41";"43.76";"2.63"
"Dulles Airport";"May 8, 2026, 01:00:00";"12.32";"44.53";"6.6"
"Dulles Airport";"May 8, 2026, 00:00:00";"14.75";"43.81";"4.03"
"Dulles Airport";"May 7, 2026, 23:00:00";"13.02";"42.59";"3.02"
"Dulles Airport";"May 7, 2026, 22:00:00";"13.26";"40.76";"2.24"
"Dulles Airport";"May 7, 2026, 21:00:00";"14.61";"36.02";"2.21"
"Dulles Airport";"May 7, 2026, 20:00:00";"11.64";"36.06";"2.02"
"Dulles Airport";"May 7, 2026, 19:00:00";"11.66";"35.29";"2.61"
"Dulles Airport";"May 7, 2026, 18:00:00";"10.08";"35.88";"2.33"
"Dulles Airport";"May 7, 2026, 17:00:00";"9.96";"31.3";"2.04"
"Dulles Airport";"May 7, 2026, 16:00:00";"7.59";"27.76";"2.19"
"Dulles Airport";"May 7, 2026, 15:00:00";"3.99";"28.22";"1.98"
"Dulles Airport";"May 7, 2026, 14:00:00";"5.4";"32.61";"2.21"
"Dulles Airport";"May 7, 2026, 13:00:00";"8.55";"31.7";"2.57"
"Dulles Airport";"May 7, 2026, 12:00:00";"7.73";"29.61";"2.19"
"Dulles Airport";"May 7, 2026, 11:00:00";"8.76";"31.39";"1.65"
"Dulles Airport";"May 7, 2026, 10:00:00";"8.71";"32.14";"1.87"
"Dulles Airport";"May 7, 2026, 09:00:00";"8.92";"38.5";"1.63"
"Dulles Airport";"May 7, 2026, 08:00:00";"8.3";"43.57";"1.39"
"Dulles Airport";"May 7, 2026, 07:00:00";"8.04";"47.9";"1.59"
"Dulles Airport";"May 7, 2026, 06:00:00";"7.68";"60.68";"1.65"
"Dulles Airport";"May 7, 2026, 05:00:00";"7.87";"67.53";"1.79"
"Dulles Airport";"May 7, 2026, 04:00:00";"8.06";"71.36";"2.37"
"Dulles Airport";"May 7, 2026, 03:00:00";"7.72";"76.07";"3.01"
"Dulles Airport";"May 7, 2026, 02:00:00";"7.35";"99.09";"4.98"
"Dulles Airport";"May 7, 2026, 01:00:00";"6.93";"102.08";"2.24"
"Dulles Airport";"May 7, 2026, 00:00:00";"6.58";"96.79";"1.18"
"Dulles Airport";"May 6, 2026, 23:00:00";"5.2";"120.3";"1.12"
"Dulles Airport";"May 6, 2026, 22:00:00";"4.78";"158.26";"1.42"
"Dulles Airport";"May 6, 2026, 21:00:00";"6.67";"196.66";"3.24"
"Dulles Airport";"May 6, 2026, 20:00:00";"8.58";"182.63";"3.64"
"Dulles Airport";"May 6, 2026, 19:00:00";"6.31";"182.06";"3.43"
"Dulles Airport";"May 6, 2026, 18:00:00";"5.5";"186.95";"3.22"
"Dulles Airport";"May 6, 2026, 17:00:00";"5.22";"192.91";"3.17"
"Dulles Airport";"May 6, 2026, 16:00:00";"6.69";"193.62";"2.96"
"Dulles Airport";"May 6, 2026, 15:00:00";"7";"196.66";"2.75"
"Dulles Airport";"May 6, 2026, 14:00:00";"10.31";"203.35";"2.89"
"Dulles Airport";"May 6, 2026, 13:00:00";"10.52";"211.89";"2.75"
"Dulles Airport";"May 6, 2026, 12:00:00";"11.8";"214.64";"3.15"
"Dulles Airport";"May 6, 2026, 11:00:00";"11.28";"194.7";"4.06"
"Dulles Airport";"May 6, 2026, 10:00:00";"19.14";"178.49";"4.83"
"Dulles Airport";"May 6, 2026, 09:00:00";"13.87";"145.01";"3.61"
"Dulles Airport";"May 6, 2026, 08:00:00";"11.74";"99.76";"3.11"
"Dulles Airport";"May 6, 2026, 07:00:00";"20.32";"77.23";"2.46"
"Dulles Airport";"May 6, 2026, 06:00:00";"10.35";"66.25";"2.7"
"Dulles Airport";"May 6, 2026, 05:00:00";"9.25";"58.74";"3.24"
"Dulles Airport";"May 6, 2026, 04:00:00";"9.8";"53.72";"3.15"
"Dulles Airport";"May 6, 2026, 03:00:00";"11.88";"49.7";"3.45"
"Dulles Airport";"May 6, 2026, 02:00:00";"7.99";"45.06";"3.69"
"Dulles Airport";"May 6, 2026, 01:00:00";"10.91";"40.48";"3.87"
"Dulles Airport";"May 6, 2026, 00:00:00";"27.57";"35.76";"3.46"
"Dulles Airport";"May 5, 2026, 23:00:00";"13.48";"30.36";"2.99"
"Dulles Airport";"May 5, 2026, 22:00:00";"10.4";"26.78";"2.8"
"Dulles Airport";"May 5, 2026, 21:00:00";"11.26";"21.75";"2.93"
"Dulles Airport";"May 5, 2026, 20:00:00";"9.11";"19.43";"2.79"
"Dulles Airport";"May 5, 2026, 19:00:00";"10.67";"21.37";"2.93"
"Dulles Airport";"May 5, 2026, 18:00:00";"6.42";"23.75";"2.71"
"Dulles Airport";"May 5, 2026, 17:00:00";"5.26";"24.98";"3.05"
"Dulles Airport";"May 5, 2026, 16:00:00";"1.92";"27.95";"3.37"
"Dulles Airport";"May 5, 2026, 15:00:00";"1.2";"34.01";"2.99"
"Dulles Airport";"May 5, 2026, 14:00:00";"0.24";"36.72";"2.9"
"Dulles Airport";"May 5, 2026, 13:00:00";"0.19";"38.99";"3"
"Dulles Airport";"May 5, 2026, 12:00:00";"0.84";"44.88";"3.02"
"Dulles Airport";"May 5, 2026, 11:00:00";"4.14";"48.76";"3.11"
"Dulles Airport";"May 5, 2026, 10:00:00";"9.08";"56.1";"3.02"
"Dulles Airport";"May 5, 2026, 09:00:00";"9.76";"55.04";"2.92"
"Dulles Airport";"May 5, 2026, 08:00:00";"11.83";"52.3";"2.68"
"Dulles Airport";"May 5, 2026, 07:00:00";"11.14";"51.23";"1.96"
"Dulles Airport";"May 5, 2026, 06:00:00";"10.16";"52";"1.97"
"Dulles Airport";"May 5, 2026, 05:00:00";"10.99";"53.37";"2.05"
"Dulles Airport";"May 5, 2026, 04:00:00";"12.49";"54.82";"1.98"
"Dulles Airport";"May 5, 2026, 03:00:00";"12.51";"55.71";"1.86"
"Dulles Airport";"May 5, 2026, 02:00:00";"14.23";"54.91";"2.73"
"Dulles Airport";"May 5, 2026, 01:00:00";"10.84";"50.2";"1.73"
"Dulles Airport";"May 5, 2026, 00:00:00";"16.73";"45.33";"2.35"
"Dulles Airport";"May 4, 2026, 23:00:00";"13.06";"41.69";"1.65"
"Dulles Airport";"May 4, 2026, 22:00:00";"11.51";"39.13";"1.88"
"Dulles Airport";"May 4, 2026, 21:00:00";"13.1";"36.69";"1.99"
"Dulles Airport";"May 4, 2026, 20:00:00";"10.89";"32.85";"2.15"
"Dulles Airport";"May 4, 2026, 19:00:00";"12.41";"29.41";"1.89"
"Dulles Airport";"May 4, 2026, 18:00:00";"5.26";"28.37";"2.19"
"Dulles Airport";"May 4, 2026, 17:00:00";"3.03";"29.59";"1.78"
"Dulles Airport";"May 4, 2026, 16:00:00";"2.78";"30.24";"1.77"
"Dulles Airport";"May 4, 2026, 15:00:00";"3.94";"31.19";"1.88"
"Dulles Airport";"May 4, 2026, 14:00:00";"1.78";"32";"1.78"
"Dulles Airport";"May 4, 2026, 13:00:00";"1.22";"33.14";"1.72"
"Dulles Airport";"May 4, 2026, 12:00:00";"1.99";"36.35";"1.76"
"Dulles Airport";"May 4, 2026, 11:00:00";"2.68";"41.03";"1.75"
"Dulles Airport";"May 4, 2026, 10:00:00";"16.56";"41.33";"2.58"
"Dulles Airport";"May 4, 2026, 09:00:00";"15.31";"38.52";"2.8"
"Dulles Airport";"May 4, 2026, 08:00:00";"15.07";"38.14";"1.63"
"Dulles Airport";"May 4, 2026, 07:00:00";"15.69";"36.59";"1.45"
"Dulles Airport";"May 4, 2026, 06:00:00";"10";"37.26";"1.29"
"Dulles Airport";"May 4, 2026, 05:00:00";"8.47";"39.6";"1.66"
"Dulles Airport";"May 4, 2026, 04:00:00";"11.83";"37.55";"1.57"
"Dulles Airport";"May 4, 2026, 03:00:00";"15";"34.34";"1.52"
"Dulles Airport";"May 4, 2026, 02:00:00";"19.55";"28.68";"2.25"
"Dulles Airport";"May 4, 2026, 01:00:00";"27.02";"25.39";"2.22"
"Dulles Airport";"May 4, 2026, 00:00:00";"36.32";"23.23";"1.8"
"Dulles Airport";"May 3, 2026, 23:00:00";"13.06";"21.28";"2.06"
"Dulles Airport";"May 3, 2026, 22:00:00";"6.8";"21.84";"1.24"
"Dulles Airport";"May 3, 2026, 21:00:00";"5.39";"24.67";"1.37"
"Dulles Airport";"May 3, 2026, 20:00:00";"7.83";"22.15";"0.98"
"Dulles Airport";"May 3, 2026, 19:00:00";"6.6";"22.35";"1.12"
"Dulles Airport";"May 3, 2026, 18:00:00";"4.95";"23.01";"1.18"
"Dulles Airport";"May 3, 2026, 17:00:00";"5.57";"23.08";"1.23"
"Dulles Airport";"May 3, 2026, 16:00:00";"5.13";"23.08";"1.18"
"Dulles Airport";"May 3, 2026, 15:00:00";"4.57";"23.23";"1.23"
"Dulles Airport";"May 3, 2026, 14:00:00";"4.55";"23.65";"1.06"
"Dulles Airport";"May 3, 2026, 13:00:00";"3.53";"23.58";"1.21"
"Dulles Airport";"May 3, 2026, 12:00:00";"4.32";"23.46";"1.48"
