sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Sterling MS";"Jul 13, 2026, 21:00:00";"3.35";"71.67";"8.8"
"Sterling MS";"Jul 13, 2026, 20:00:00";"1.5";"53.76";"9.09"
"Sterling MS";"Jul 13, 2026, 19:00:00";"0.5";"41.94";"7.98"
"Sterling MS";"Jul 13, 2026, 18:00:00";"0";"38.08";"7.56"
"Sterling MS";"Jul 13, 2026, 17:00:00";"0";"37.7";"7.23"
"Sterling MS";"Jul 13, 2026, 16:00:00";"0";"47.04";"7.57"
"Sterling MS";"Jul 13, 2026, 15:00:00";"0";"56.97";"7.82"
"Sterling MS";"Jul 13, 2026, 14:00:00";"0";"67.89";"8.12"
"Sterling MS";"Jul 13, 2026, 13:00:00";"0";"65.34";"7.58"
"Sterling MS";"Jul 13, 2026, 12:00:00";"0";"98.98";"7.03"
"Sterling MS";"Jul 13, 2026, 11:00:00";"0";"181.63";"7.49"
"Sterling MS";"Jul 13, 2026, 10:00:00";"0";"273.37";"6.71"
"Sterling MS";"Jul 13, 2026, 09:00:00";"0.55";"361.29";"5.52"
"Sterling MS";"Jul 13, 2026, 08:00:00";"4.54";"392.57";"4.89"
"Sterling MS";"Jul 13, 2026, 07:00:00";"6.8";"364.01";"4.9"
"Sterling MS";"Jul 13, 2026, 06:00:00";"5.5";"366.81";"5.37"
"Sterling MS";"Jul 13, 2026, 05:00:00";"3.54";"351.53";"5.24"
"Sterling MS";"Jul 13, 2026, 04:00:00";"2.76";"336.28";"5.94"
"Sterling MS";"Jul 13, 2026, 03:00:00";"3.13";"276.84";"5.71"
"Sterling MS";"Jul 13, 2026, 02:00:00";"2.7";"237.67";"5.77"
"Sterling MS";"Jul 13, 2026, 01:00:00";"3.03";"213.49";"5.82"
"Sterling MS";"Jul 13, 2026, 00:00:00";"2.93";"207.7";"6.98"
"Sterling MS";"Jul 12, 2026, 23:00:00";"3.31";"210.29";"7.33"
"Sterling MS";"Jul 12, 2026, 22:00:00";"4.36";"207.56";"8.3"
"Sterling MS";"Jul 12, 2026, 21:00:00";"3.73";"200.16";"7.71"
"Sterling MS";"Jul 12, 2026, 20:00:00";"2.68";"208.04";"8.26"
"Sterling MS";"Jul 12, 2026, 19:00:00";"1.96";"251.92";"8.66"
"Sterling MS";"Jul 12, 2026, 18:00:00";"3.3";"296";"8.31"
"Sterling MS";"Jul 12, 2026, 17:00:00";"1.58";"285.36";"9.37"
"Sterling MS";"Jul 12, 2026, 16:00:00";"0";"267.1";"9.96"
"Sterling MS";"Jul 12, 2026, 15:00:00";"0";"292.13";"10.16"
"Sterling MS";"Jul 12, 2026, 14:00:00";"0";"335.54";"10.01"
"Sterling MS";"Jul 12, 2026, 13:00:00";"0";"383.21";"9.64"
"Sterling MS";"Jul 12, 2026, 12:00:00";"0";"445.55";"9.28"
"Sterling MS";"Jul 12, 2026, 11:00:00";"0.25";"632.96";"8.63"
"Sterling MS";"Jul 12, 2026, 10:00:00";"0.2";"671.05";"9.16"
"Sterling MS";"Jul 12, 2026, 09:00:00";"1.89";"814.44";"9.42"
"Sterling MS";"Jul 12, 2026, 08:00:00";"3.06";"898.53";"12.22"
"Sterling MS";"Jul 12, 2026, 07:00:00";"2.86";"896";"14.97"
"Sterling MS";"Jul 12, 2026, 06:00:00";"2.8";"886.05";"17.1"
"Sterling MS";"Jul 12, 2026, 05:00:00";"3.36";"877.98";"16.4"
"Sterling MS";"Jul 12, 2026, 04:00:00";"3.01";"829.45";"18.33"
"Sterling MS";"Jul 12, 2026, 03:00:00";"3.95";"834.64";"15.9"
"Sterling MS";"Jul 12, 2026, 02:00:00";"4.52";"829.16";"13.28"
"Sterling MS";"Jul 12, 2026, 01:00:00";"4.96";"766.23";"15.64"
"Sterling MS";"Jul 12, 2026, 00:00:00";"6.73";"753.79";"16.97"
"Sterling MS";"Jul 11, 2026, 23:00:00";"9.58";"550.85";"13.78"
"Sterling MS";"Jul 11, 2026, 22:00:00";"1.49";"349.06";"9.94"
"Sterling MS";"Jul 11, 2026, 21:00:00";"0.04";"306.08";"11.67"
"Sterling MS";"Jul 11, 2026, 20:00:00";"0";"267.53";"11"
"Sterling MS";"Jul 11, 2026, 19:00:00";"0";"243.33";"10.59"
"Sterling MS";"Jul 11, 2026, 18:00:00";"0";"224.39";"11.33"
"Sterling MS";"Jul 11, 2026, 17:00:00";"0";"232.77";"12.36"
"Sterling MS";"Jul 11, 2026, 16:00:00";"0";"235.11";"12.54"
"Sterling MS";"Jul 11, 2026, 15:00:00";"0";"261.48";"14.57"
"Sterling MS";"Jul 11, 2026, 14:00:00";"0";"280.45";"14.24"
"Sterling MS";"Jul 11, 2026, 13:00:00";"0";"300.65";"13.41"
"Sterling MS";"Jul 11, 2026, 12:00:00";"0";"339.88";"12.56"
"Sterling MS";"Jul 11, 2026, 11:00:00";"0";"384.45";"8.88"
"Sterling MS";"Jul 11, 2026, 10:00:00";"0";"437.55";"7.41"
"Sterling MS";"Jul 11, 2026, 09:00:00";"0.17";"527.61";"6.43"
"Sterling MS";"Jul 11, 2026, 08:00:00";"2.89";"613.45";"5.24"
"Sterling MS";"Jul 11, 2026, 07:00:00";"3.17";"606.29";"4.74"
"Sterling MS";"Jul 11, 2026, 06:00:00";"2.17";"606.33";"5.24"
"Sterling MS";"Jul 11, 2026, 05:00:00";"1.49";"671.72";"6.71"
"Sterling MS";"Jul 11, 2026, 04:00:00";"2.09";"707.39";"6.35"
"Sterling MS";"Jul 11, 2026, 03:00:00";"3.77";"724.9";"6.98"
"Sterling MS";"Jul 11, 2026, 02:00:00";"5.61";"753.93";"9.16"
"Sterling MS";"Jul 11, 2026, 01:00:00";"9.39";"746.15";"11.46"
"Sterling MS";"Jul 11, 2026, 00:00:00";"10.68";"694.79";"11.1"
"Sterling MS";"Jul 10, 2026, 23:00:00";"11.57";"621.57";"8.12"
"Sterling MS";"Jul 10, 2026, 22:00:00";"7.97";"502.19";"6.45"
"Sterling MS";"Jul 10, 2026, 21:00:00";"6.56";"491.58";"6.08"
"Sterling MS";"Jul 10, 2026, 20:00:00";"6.38";"412.8";"7.34"
"Sterling MS";"Jul 10, 2026, 19:00:00";"0";"399.79";"12.1"
"Sterling MS";"Jul 10, 2026, 18:00:00";"0";"351.27";"11.31"
"Sterling MS";"Jul 10, 2026, 17:00:00";"1.69";"480.51";"13.4"
"Sterling MS";"Jul 10, 2026, 16:00:00";"1.63";"353.22";"15.12"
"Sterling MS";"Jul 10, 2026, 15:00:00";"0.07";"299.24";"16.82"
"Sterling MS";"Jul 10, 2026, 14:00:00";"0";"300.15";"17.91"
"Sterling MS";"Jul 10, 2026, 13:00:00";"0";"320.38";"20.35"
"Sterling MS";"Jul 10, 2026, 12:00:00";"0";"352.52";"18.98"
"Sterling MS";"Jul 10, 2026, 11:00:00";"0";"370.79";"16.88"
"Sterling MS";"Jul 10, 2026, 10:00:00";"0";"432.43";"16.64"
"Sterling MS";"Jul 10, 2026, 09:00:00";"0.42";"546.77";"11.33"
"Sterling MS";"Jul 10, 2026, 08:00:00";"4.56";"660.48";"8.72"
"Sterling MS";"Jul 10, 2026, 07:00:00";"9.32";"683.09";"8.17"
"Sterling MS";"Jul 10, 2026, 06:00:00";"7.86";"675.58";"8.63"
"Sterling MS";"Jul 10, 2026, 05:00:00";"2.62";"670.76";"6.89"
"Sterling MS";"Jul 10, 2026, 04:00:00";"2.88";"706.93";"6"
"Sterling MS";"Jul 10, 2026, 03:00:00";"3.05";"750.4";"6.09"
"Sterling MS";"Jul 10, 2026, 02:00:00";"4.18";"853.83";"6.22"
"Sterling MS";"Jul 10, 2026, 01:00:00";"9.53";"1010.96";"6.25"
"Sterling MS";"Jul 10, 2026, 00:00:00";"14.03";"1060.35";"7.07"
"Sterling MS";"Jul 9, 2026, 23:00:00";"5.34";"976.73";"5.71"
"Sterling MS";"Jul 9, 2026, 22:00:00";"2.72";"862.99";"7.24"
"Sterling MS";"Jul 9, 2026, 21:00:00";"2.76";"817.21";"4.19"
"Sterling MS";"Jul 9, 2026, 20:00:00";"2.29";"839.6";"3.96"
"Sterling MS";"Jul 9, 2026, 19:00:00";"5.79";"975.21";"4.85"
"Sterling MS";"Jul 9, 2026, 18:00:00";"10.45";"902.71";"7.58"
"Sterling MS";"Jul 9, 2026, 17:00:00";"9.54";"798.48";"12.88"
"Sterling MS";"Jul 9, 2026, 16:00:00";"2.98";"460.61";"3.57"
"Sterling MS";"Jul 9, 2026, 15:00:00";"0";"459.01";"12.24"
"Sterling MS";"Jul 9, 2026, 13:00:00";"0";"689.99";"15.19"
"Sterling MS";"Jul 9, 2026, 12:00:00";"0";"825.54";"14.22"
"Sterling MS";"Jul 9, 2026, 11:00:00";"0.18";"928.39";"13.25"
"Sterling MS";"Jul 9, 2026, 10:00:00";"2.83";"1034.26";"12.82"
"Sterling MS";"Jul 9, 2026, 09:00:00";"2.68";"1056.8";"11.49"
"Sterling MS";"Jul 9, 2026, 08:00:00";"4.34";"1073.95";"10.73"
"Sterling MS";"Jul 9, 2026, 07:00:00";"3.52";"1021.5";"11.16"
"Sterling MS";"Jul 9, 2026, 06:00:00";"3.22";"985.22";"8.2"
"Sterling MS";"Jul 9, 2026, 05:00:00";"3";"965.89";"7.97"
"Sterling MS";"Jul 9, 2026, 04:00:00";"3.54";"940.43";"7.75"
"Sterling MS";"Jul 9, 2026, 03:00:00";"3.1";"898.03";"7.69"
"Sterling MS";"Jul 9, 2026, 02:00:00";"3.71";"827.89";"7.28"
"Sterling MS";"Jul 9, 2026, 01:00:00";"4.08";"715.69";"7.51"
"Sterling MS";"Jul 9, 2026, 00:00:00";"4.92";"656.21";"7.5"
"Sterling MS";"Jul 8, 2026, 23:00:00";"5.73";"593.19";"8.29"
"Sterling MS";"Jul 8, 2026, 22:00:00";"6.34";"514.46";"8.39"
"Sterling MS";"Jul 8, 2026, 21:00:00";"5.24";"456.72";"8.93"
"Sterling MS";"Jul 8, 2026, 20:00:00";"2.93";"416.63";"9.59"
"Sterling MS";"Jul 8, 2026, 19:00:00";"1.92";"387.42";"8.67"
"Sterling MS";"Jul 8, 2026, 18:00:00";"0.6";"366.16";"9.29"
"Sterling MS";"Jul 8, 2026, 17:00:00";"0";"369.71";"8.82"
"Sterling MS";"Jul 8, 2026, 16:00:00";"0.01";"432.6";"9.67"
"Sterling MS";"Jul 8, 2026, 15:00:00";"0.01";"502.01";"9.2"
"Sterling MS";"Jul 8, 2026, 14:00:00";"0.13";"576.26";"9.43"
"Sterling MS";"Jul 8, 2026, 13:00:00";"0.23";"603.22";"7.96"
"Sterling MS";"Jul 8, 2026, 12:00:00";"0.23";"647.74";"7.95"
"Sterling MS";"Jul 8, 2026, 11:00:00";"0.85";"725.49";"6.86"
"Sterling MS";"Jul 8, 2026, 10:00:00";"2.2";"786.73";"7.44"
"Sterling MS";"Jul 8, 2026, 09:00:00";"3.6";"846.71";"6.59"
"Sterling MS";"Jul 8, 2026, 08:00:00";"2.93";"882.62";"9.47"
"Sterling MS";"Jul 8, 2026, 07:00:00";"3.69";"901.17";"13.72"
"Sterling MS";"Jul 8, 2026, 06:00:00";"3.04";"917.21";"15.62"
"Sterling MS";"Jul 8, 2026, 05:00:00";"2.54";"928.1";"13.55"
"Sterling MS";"Jul 8, 2026, 04:00:00";"2.02";"984.88";"16.6"
"Sterling MS";"Jul 8, 2026, 03:00:00";"1.95";"1045.83";"22.26"
"Sterling MS";"Jul 8, 2026, 02:00:00";"2.54";"1086.08";"22.1"
"Sterling MS";"Jul 8, 2026, 01:00:00";"2.48";"1081.44";"18.84"
"Sterling MS";"Jul 8, 2026, 00:00:00";"5.22";"1019.03";"13.97"
"Sterling MS";"Jul 7, 2026, 23:00:00";"3.18";"937.57";"16.35"
"Sterling MS";"Jul 7, 2026, 22:00:00";"3.22";"858.41";"15.51"
"Sterling MS";"Jul 7, 2026, 21:00:00";"2.25";"834.35";"13.7"
"Sterling MS";"Jul 7, 2026, 20:00:00";"2.3";"773.83";"12.85"
"Sterling MS";"Jul 7, 2026, 19:00:00";"1.25";"596.1";"13.41"
"Sterling MS";"Jul 7, 2026, 18:00:00";"0";"459.88";"13.92"
"Sterling MS";"Jul 7, 2026, 17:00:00";"0";"472.14";"14.89"
"Sterling MS";"Jul 7, 2026, 16:00:00";"0";"519.5";"16.97"
"Sterling MS";"Jul 7, 2026, 15:00:00";"0";"631.28";"18.62"
"Sterling MS";"Jul 7, 2026, 14:00:00";"0";"674.6";"17.16"
"Sterling MS";"Jul 7, 2026, 13:00:00";"0";"723.72";"15.45"
"Sterling MS";"Jul 7, 2026, 12:00:00";"0";"787.89";"14.6"
"Sterling MS";"Jul 7, 2026, 11:00:00";"0.38";"896.62";"15.85"
"Sterling MS";"Jul 7, 2026, 10:00:00";"0.78";"963.77";"0"
"Sterling MS";"Jul 7, 2026, 09:00:00";"1.83";"1004.11";"0"
"Sterling MS";"Jul 7, 2026, 08:00:00";"2.02";"1021.14";"0"
"Sterling MS";"Jul 7, 2026, 07:00:00";"2.86";"1045.55";"0"
"Sterling MS";"Jul 7, 2026, 06:00:00";"2.28";"1040.74";"0"
"Sterling MS";"Jul 7, 2026, 05:00:00";"1.69";"1033.45";"0"
"Sterling MS";"Jul 7, 2026, 04:00:00";"2.38";"992.99";"13.12"
"Sterling MS";"Jul 7, 2026, 03:00:00";"2.58";"1019.93";"10.52"
"Sterling MS";"Jul 7, 2026, 02:00:00";"2.94";"990.76";"9.19"
"Sterling MS";"Jul 7, 2026, 01:00:00";"5.05";"958.18";"7.55"
"Sterling MS";"Jul 7, 2026, 00:00:00";"5.22";"857.85";"8.62"
"Sterling MS";"Jul 6, 2026, 23:00:00";"6.33";"711.79";"13.8"
"Sterling MS";"Jul 6, 2026, 22:00:00";"5.98";"490.76";"10.26"
"Sterling MS";"Jul 6, 2026, 21:00:00";"1.64";"405.67";"9.58"
"Sterling MS";"Jul 6, 2026, 20:00:00";"0";"476.16";"12.35"
"Sterling MS";"Jul 6, 2026, 19:00:00";"0";"485.28";"11.34"
"Sterling MS";"Jul 6, 2026, 18:00:00";"0";"436.03";"11.7"
"Sterling MS";"Jul 6, 2026, 17:00:00";"0";"371.28";"14.43"
"Sterling MS";"Jul 6, 2026, 16:00:00";"0";"362.39";"15.57"
"Sterling MS";"Jul 6, 2026, 15:00:00";"0";"363.96";"16.64"
"Sterling MS";"Jul 6, 2026, 14:00:00";"0";"433.43";"16.9"
"Sterling MS";"Jul 6, 2026, 13:00:00";"0";"532.58";"12.83"
"Sterling MS";"Jul 6, 2026, 12:00:00";"0";"595.36";"11.29"
"Sterling MS";"Jul 6, 2026, 11:00:00";"0.43";"708.98";"11.26"
"Sterling MS";"Jul 6, 2026, 10:00:00";"0.9";"707.04";"10.3"
"Sterling MS";"Jul 6, 2026, 09:00:00";"1.09";"748.11";"7.29"
"Sterling MS";"Jul 6, 2026, 08:00:00";"4.49";"813.11";"6.02"
"Sterling MS";"Jul 6, 2026, 07:00:00";"4.08";"777.52";"7.53"
"Sterling MS";"Jul 6, 2026, 06:00:00";"2.95";"774.84";"8.4"
"Sterling MS";"Jul 6, 2026, 05:00:00";"2.96";"764.59";"9.49"
"Sterling MS";"Jul 6, 2026, 04:00:00";"2.98";"746.9";"9.68"
"Sterling MS";"Jul 6, 2026, 03:00:00";"3.11";"737.41";"8.91"
"Sterling MS";"Jul 6, 2026, 02:00:00";"4.27";"730.33";"8.62"
"Sterling MS";"Jul 6, 2026, 01:00:00";"4.71";"665.07";"9.41"
"Sterling MS";"Jul 6, 2026, 00:00:00";"4.71";"513.65";"9.45"
"Sterling MS";"Jul 5, 2026, 23:00:00";"3.15";"375.8";"9.94"
"Sterling MS";"Jul 5, 2026, 22:00:00";"2.46";"278.93";"11.94"
"Sterling MS";"Jul 5, 2026, 21:00:00";"0.5";"158.45";"9.98"
"Sterling MS";"Jul 5, 2026, 20:00:00";"0";"210.11";"15.27"
"Sterling MS";"Jul 5, 2026, 19:00:00";"0";"249.94";"22.98"
"Sterling MS";"Jul 5, 2026, 18:00:00";"0";"201.29";"19.63"
"Sterling MS";"Jul 5, 2026, 17:00:00";"0";"159.38";"16.19"
"Sterling MS";"Jul 5, 2026, 16:00:00";"0";"152.53";"16.19"
"Sterling MS";"Jul 5, 2026, 15:00:00";"0";"141.5";"14.19"
"Sterling MS";"Jul 5, 2026, 14:00:00";"0";"149.92";"12.04"
"Sterling MS";"Jul 5, 2026, 13:00:00";"0";"179.26";"11.28"
"Sterling MS";"Jul 5, 2026, 12:00:00";"0";"191.12";"11.27"
"Sterling MS";"Jul 5, 2026, 11:00:00";"0";"251.36";"12.03"
"Sterling MS";"Jul 5, 2026, 10:00:00";"0";"332.32";"13.7"
"Sterling MS";"Jul 5, 2026, 09:00:00";"0";"413.05";"11.5"
"Sterling MS";"Jul 5, 2026, 08:00:00";"1.68";"545.78";"12.77"
"Sterling MS";"Jul 5, 2026, 07:00:00";"1.6";"548.26";"14.34"
"Sterling MS";"Jul 5, 2026, 06:00:00";"2.98";"530.8";"14.32"
"Sterling MS";"Jul 5, 2026, 05:00:00";"4.84";"491.7";"14.27"
"Sterling MS";"Jul 5, 2026, 04:00:00";"8.02";"489.09";"14.99"
"Sterling MS";"Jul 5, 2026, 03:00:00";"3.3";"482.32";"12.29"
"Sterling MS";"Jul 5, 2026, 02:00:00";"2.87";"441.54";"12.56"
"Sterling MS";"Jul 5, 2026, 01:00:00";"1.97";"383.95";"13.9"
"Sterling MS";"Jul 5, 2026, 00:00:00";"1.71";"354.49";"14.87"
"Sterling MS";"Jul 4, 2026, 23:00:00";"3.69";"322.8";"31.91"
"Sterling MS";"Jul 4, 2026, 22:00:00";"2.81";"282.59";"16.92"
"Sterling MS";"Jul 4, 2026, 21:00:00";"0.27";"206";"9.4"
"Sterling MS";"Jul 4, 2026, 20:00:00";"0.55";"171.38";"10.19"
"Sterling MS";"Jul 4, 2026, 19:00:00";"0";"195.51";"17.02"
"Sterling MS";"Jul 4, 2026, 18:00:00";"0";"177.32";"17.19"
"Sterling MS";"Jul 4, 2026, 17:00:00";"0";"149.87";"13.42"
"Sterling MS";"Jul 4, 2026, 16:00:00";"0";"162.19";"13.74"
"Sterling MS";"Jul 4, 2026, 15:00:00";"0";"170.36";"12.64"
"Sterling MS";"Jul 4, 2026, 14:00:00";"0";"155.49";"9.17"
"Sterling MS";"Jul 4, 2026, 13:00:00";"0";"172.01";"8.6"
"Sterling MS";"Jul 4, 2026, 12:00:00";"0";"204.87";"10.1"
"Sterling MS";"Jul 4, 2026, 11:00:00";"0";"216.63";"9.07"
"Sterling MS";"Jul 4, 2026, 10:00:00";"0";"239.69";"10.12"
"Sterling MS";"Jul 4, 2026, 09:00:00";"0";"227.96";"8.53"
"Sterling MS";"Jul 4, 2026, 08:00:00";"0";"235.36";"6.49"
"Sterling MS";"Jul 4, 2026, 07:00:00";"0";"281.33";"7.99"
"Sterling MS";"Jul 4, 2026, 06:00:00";"0.04";"350.64";"10.91"
"Sterling MS";"Jul 4, 2026, 05:00:00";"0";"380.14";"13.55"
"Sterling MS";"Jul 4, 2026, 04:00:00";"0";"369.8";"13.74"
"Sterling MS";"Jul 4, 2026, 03:00:00";"0";"369.88";"14.45"
"Sterling MS";"Jul 4, 2026, 02:00:00";"0";"361.72";"14.74"
"Sterling MS";"Jul 4, 2026, 01:00:00";"0";"372.88";"14.55"
"Sterling MS";"Jul 4, 2026, 00:00:00";"0";"362.82";"15.77"
"Sterling MS";"Jul 3, 2026, 23:00:00";"0";"330.87";"18.4"
"Sterling MS";"Jul 3, 2026, 22:00:00";"0";"297.4";"17.35"
"Sterling MS";"Jul 3, 2026, 21:00:00";"0";"263.28";"18.47"
"Sterling MS";"Jul 3, 2026, 20:00:00";"0";"240.73";"17.61"
"Sterling MS";"Jul 3, 2026, 19:00:00";"0";"240.12";"17.16"
"Sterling MS";"Jul 3, 2026, 18:00:00";"0";"237.05";"16.61"
"Sterling MS";"Jul 3, 2026, 17:00:00";"0";"233.51";"16.56"
"Sterling MS";"Jul 3, 2026, 16:00:00";"0";"225.43";"15.86"
"Sterling MS";"Jul 3, 2026, 15:00:00";"0";"230.77";"15.72"
"Sterling MS";"Jul 3, 2026, 14:00:00";"0";"256.23";"15.81"
"Sterling MS";"Jul 3, 2026, 13:00:00";"0";"277.08";"17.13"
"Sterling MS";"Jul 3, 2026, 12:00:00";"0";"317.54";"17.59"
"Sterling MS";"Jul 3, 2026, 11:00:00";"0";"384.99";"20.8"
"Sterling MS";"Jul 3, 2026, 10:00:00";"0";"421.6";"23.24"
"Sterling MS";"Jul 3, 2026, 09:00:00";"0";"463.4";"23.27"
"Sterling MS";"Jul 3, 2026, 08:00:00";"0";"494.71";"21.26"
"Sterling MS";"Jul 3, 2026, 07:00:00";"0.07";"491.72";"18.37"
"Sterling MS";"Jul 3, 2026, 06:00:00";"0.14";"449.31";"18.23"
"Sterling MS";"Jul 3, 2026, 05:00:00";"0.02";"401.02";"17.56"
"Sterling MS";"Jul 3, 2026, 04:00:00";"0";"360.83";"16.63"
"Sterling MS";"Jul 3, 2026, 03:00:00";"0";"335.61";"16.67"
"Sterling MS";"Jul 3, 2026, 02:00:00";"0";"318.71";"16.79"
"Sterling MS";"Jul 3, 2026, 01:00:00";"0";"312.95";"18.47"
"Sterling MS";"Jul 3, 2026, 00:00:00";"0";"343.01";"18.73"
"Sterling MS";"Jul 2, 2026, 23:00:00";"0";"331.93";"19.17"
"Sterling MS";"Jul 2, 2026, 22:00:00";"3.27";"290.83";"20.54"
"Sterling MS";"Jul 2, 2026, 21:00:00";"0";"266.45";"22.8"
"Sterling MS";"Jul 2, 2026, 20:00:00";"0";"257.57";"24.12"
"Sterling MS";"Jul 2, 2026, 19:00:00";"0";"242.37";"24.64"
"Sterling MS";"Jul 2, 2026, 18:00:00";"0";"241.5";"24.36"
"Sterling MS";"Jul 2, 2026, 17:00:00";"0";"242.82";"24.48"
"Sterling MS";"Jul 2, 2026, 16:00:00";"0";"254.09";"25.19"
"Sterling MS";"Jul 2, 2026, 15:00:00";"0";"275.67";"24.8"
"Sterling MS";"Jul 2, 2026, 14:00:00";"0";"312.87";"25.81"
"Sterling MS";"Jul 2, 2026, 13:00:00";"0";"356.99";"26.78"
"Sterling MS";"Jul 2, 2026, 12:00:00";"0";"414.83";"27.89"
"Sterling MS";"Jul 2, 2026, 11:00:00";"0";"445.15";"29.54"
"Sterling MS";"Jul 2, 2026, 10:00:00";"0";"497.89";"26.78"
"Sterling MS";"Jul 2, 2026, 09:00:00";"0";"518.69";"22.44"
"Sterling MS";"Jul 2, 2026, 08:00:00";"0.26";"532.39";"19.49"
"Sterling MS";"Jul 2, 2026, 07:00:00";"1.49";"536.05";"18.24"
"Sterling MS";"Jul 2, 2026, 06:00:00";"2.4";"506.2";"17.26"
"Sterling MS";"Jul 2, 2026, 05:00:00";"1.91";"493.19";"16.75"
"Sterling MS";"Jul 2, 2026, 04:00:00";"3.46";"525.97";"15.5"
"Sterling MS";"Jul 2, 2026, 03:00:00";"3.49";"592.93";"15.29"
"Sterling MS";"Jul 2, 2026, 02:00:00";"1.68";"542.25";"14.92"
"Sterling MS";"Jul 2, 2026, 01:00:00";"1.49";"487.77";"15.42"
"Sterling MS";"Jul 2, 2026, 00:00:00";"0.57";"441.17";"15.71"
"Sterling MS";"Jul 1, 2026, 23:00:00";"2.04";"383.69";"18.11"
"Sterling MS";"Jul 1, 2026, 22:00:00";"0";"348.34";"18.83"
"Sterling MS";"Jul 1, 2026, 21:00:00";"0";"324.13";"23.17"
"Sterling MS";"Jul 1, 2026, 20:00:00";"0";"323.22";"21.2"
"Sterling MS";"Jul 1, 2026, 19:00:00";"0";"325.3";"21.65"
"Sterling MS";"Jul 1, 2026, 18:00:00";"0";"345.23";"20.86"
"Sterling MS";"Jul 1, 2026, 17:00:00";"0";"351.2";"22.34"
"Sterling MS";"Jul 1, 2026, 16:00:00";"0";"341.59";"22.47"
"Sterling MS";"Jul 1, 2026, 15:00:00";"0";"352.24";"21.1"
"Sterling MS";"Jul 1, 2026, 14:00:00";"0";"362.1";"20.81"
"Sterling MS";"Jul 1, 2026, 13:00:00";"0";"388.35";"20.26"
"Sterling MS";"Jul 1, 2026, 12:00:00";"0";"399.86";"17.53"
"Sterling MS";"Jul 1, 2026, 11:00:00";"0";"375.13";"15.14"
"Sterling MS";"Jul 1, 2026, 10:00:00";"0.33";"351.78";"11.91"
"Sterling MS";"Jul 1, 2026, 09:00:00";"2.61";"327.21";"8.71"
"Sterling MS";"Jul 1, 2026, 08:00:00";"5.63";"316.51";"6.51"
"Sterling MS";"Jul 1, 2026, 07:00:00";"6.17";"291.87";"5.36"
"Sterling MS";"Jul 1, 2026, 06:00:00";"4.94";"262.01";"5.55"
"Sterling MS";"Jul 1, 2026, 05:00:00";"4.15";"241.13";"4.73"
"Sterling MS";"Jul 1, 2026, 04:00:00";"3.72";"222.31";"4.8"
"Sterling MS";"Jul 1, 2026, 03:00:00";"4.16";"211.5";"4.79"
"Sterling MS";"Jul 1, 2026, 02:00:00";"3.51";"195.5";"4.55"
"Sterling MS";"Jul 1, 2026, 01:00:00";"3.33";"178.02";"4.27"
"Sterling MS";"Jul 1, 2026, 00:00:00";"3.31";"169.62";"4.48"
"Sterling MS";"Jun 30, 2026, 23:00:00";"5.44";"177.35";"4.81"
"Sterling MS";"Jun 30, 2026, 22:00:00";"5.6";"183.93";"6.23"
"Sterling MS";"Jun 30, 2026, 21:00:00";"3.34";"194.46";"7.33"
"Sterling MS";"Jun 30, 2026, 20:00:00";"0.66";"214.86";"7.53"
"Sterling MS";"Jun 30, 2026, 19:00:00";"0";"235.77";"8.25"
"Sterling MS";"Jun 30, 2026, 18:00:00";"0";"241.68";"8.23"
"Sterling MS";"Jun 30, 2026, 17:00:00";"0";"251.11";"7.83"
"Sterling MS";"Jun 30, 2026, 16:00:00";"0";"256.34";"7.7"
"Sterling MS";"Jun 30, 2026, 15:00:00";"0";"263.77";"7.73"
"Sterling MS";"Jun 30, 2026, 14:00:00";"0";"271.05";"7.56"
"Sterling MS";"Jun 30, 2026, 13:00:00";"0";"292.01";"7.83"
"Sterling MS";"Jun 30, 2026, 12:00:00";"0";"340.5";"8.81"
"Sterling MS";"Jun 30, 2026, 11:00:00";"0";"375.93";"9.19"
"Sterling MS";"Jun 30, 2026, 10:00:00";"0.43";"436.32";"9.37"
"Sterling MS";"Jun 30, 2026, 09:00:00";"5.82";"541.43";"9.31"
"Sterling MS";"Jun 30, 2026, 08:00:00";"9.17";"607.28";"8.57"
"Sterling MS";"Jun 30, 2026, 07:00:00";"9.08";"570.85";"9.09"
"Sterling MS";"Jun 30, 2026, 06:00:00";"7.17";"526.63";"9.66"
"Sterling MS";"Jun 30, 2026, 05:00:00";"7.84";"495.93";"8.33"
"Sterling MS";"Jun 30, 2026, 04:00:00";"7.27";"467.12";"8.07"
"Sterling MS";"Jun 30, 2026, 03:00:00";"7.34";"391.09";"7.89"
"Sterling MS";"Jun 30, 2026, 02:00:00";"7.2";"346.3";"7.74"
"Sterling MS";"Jun 30, 2026, 01:00:00";"7.39";"304.13";"7.86"
"Sterling MS";"Jun 30, 2026, 00:00:00";"8.67";"276.97";"7.41"
"Sterling MS";"Jun 29, 2026, 23:00:00";"7.61";"227.62";"6.84"
"Sterling MS";"Jun 29, 2026, 22:00:00";"7.63";"221.71";"7.9"
"Sterling MS";"Jun 29, 2026, 21:00:00";"6.78";"248.93";"9.51"
"Sterling MS";"Jun 29, 2026, 20:00:00";"8.14";"279.17";"10.96"
"Sterling MS";"Jun 29, 2026, 19:00:00";"5.34";"243.05";"9.58"
