sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"1757 Golf Club";"Jul 11, 2026, 15:00:00";"0.13";"96.47";"13.67"
"1757 Golf Club";"Jul 11, 2026, 14:00:00";"0.01";"114.92";"12.83"
"1757 Golf Club";"Jul 11, 2026, 13:00:00";"0.08";"109.53";"12.88"
"1757 Golf Club";"Jul 11, 2026, 12:00:00";"0";"120.22";"11.13"
"1757 Golf Club";"Jul 11, 2026, 11:00:00";"0";"139.83";"7.78"
"1757 Golf Club";"Jul 11, 2026, 10:00:00";"0";"146.89";"6.37"
"1757 Golf Club";"Jul 11, 2026, 09:00:00";"1.46";"154.1";"5.86"
"1757 Golf Club";"Jul 11, 2026, 08:00:00";"2.53";"171.96";"5.35"
"1757 Golf Club";"Jul 11, 2026, 07:00:00";"2.99";"183.97";"5.24"
"1757 Golf Club";"Jul 11, 2026, 06:00:00";"0";"0";"6.08"
"1757 Golf Club";"Jul 11, 2026, 05:00:00";"0";"0";"6.09"
"1757 Golf Club";"Jul 11, 2026, 04:00:00";"1.91";"261.49";"7.75"
"1757 Golf Club";"Jul 11, 2026, 03:00:00";"3.16";"244.29";"10.18"
"1757 Golf Club";"Jul 11, 2026, 02:00:00";"3.21";"202.11";"6.88"
"1757 Golf Club";"Jul 11, 2026, 01:00:00";"5.15";"236.44";"10.35"
"1757 Golf Club";"Jul 11, 2026, 00:00:00";"8.24";"229.05";"10.62"
"1757 Golf Club";"Jul 10, 2026, 23:00:00";"8.98";"187.83";"8.97"
"1757 Golf Club";"Jul 10, 2026, 22:00:00";"22.07";"156.92";"6.77"
"1757 Golf Club";"Jul 10, 2026, 21:00:00";"7.98";"130.72";"6.1"
"1757 Golf Club";"Jul 10, 2026, 20:00:00";"10.69";"117.98";"6.96"
"1757 Golf Club";"Jul 10, 2026, 19:00:00";"0.57";"146.03";"11.22"
"1757 Golf Club";"Jul 10, 2026, 18:00:00";"0.21";"122.71";"11.33"
"1757 Golf Club";"Jul 10, 2026, 17:00:00";"2.2";"157.97";"12.66"
"1757 Golf Club";"Jul 10, 2026, 16:00:00";"4.64";"127.6";"15.48"
"1757 Golf Club";"Jul 10, 2026, 15:00:00";"3.34";"104.57";"15.14"
"1757 Golf Club";"Jul 10, 2026, 14:00:00";"0.88";"98.97";"16.61"
"1757 Golf Club";"Jul 10, 2026, 13:00:00";"0.06";"106.95";"16.86"
"1757 Golf Club";"Jul 10, 2026, 12:00:00";"0.09";"122.21";"17.03"
"1757 Golf Club";"Jul 10, 2026, 11:00:00";"0";"126.74";"15.11"
"1757 Golf Club";"Jul 10, 2026, 10:00:00";"0.01";"149.13";"13.63"
"1757 Golf Club";"Jul 10, 2026, 09:00:00";"1.64";"176.35";"11.49"
"1757 Golf Club";"Jul 10, 2026, 08:00:00";"0";"0";"8.98"
"1757 Golf Club";"Jul 10, 2026, 07:00:00";"3.75";"218.59";"8.39"
"1757 Golf Club";"Jul 10, 2026, 06:00:00";"3.99";"251.74";"10.85"
"1757 Golf Club";"Jul 10, 2026, 05:00:00";"2.71";"253.9";"7.9"
"1757 Golf Club";"Jul 10, 2026, 04:00:00";"2.49";"263.29";"8.93"
"1757 Golf Club";"Jul 10, 2026, 03:00:00";"1.05";"267.64";"7.04"
"1757 Golf Club";"Jul 10, 2026, 02:00:00";"1.16";"324.28";"7.28"
"1757 Golf Club";"Jul 10, 2026, 01:00:00";"2.68";"383.9";"6.16"
"1757 Golf Club";"Jul 10, 2026, 00:00:00";"5.32";"453.68";"7.81"
"1757 Golf Club";"Jul 9, 2026, 23:00:00";"3.53";"469.65";"7.96"
"1757 Golf Club";"Jul 9, 2026, 22:00:00";"0";"0";"7.24"
"1757 Golf Club";"Jul 9, 2026, 21:00:00";"2.29";"356.87";"3.84"
"1757 Golf Club";"Jul 9, 2026, 20:00:00";"2.68";"402.77";"3.5"
"1757 Golf Club";"Jul 9, 2026, 19:00:00";"5.69";"451.17";"4.94"
"1757 Golf Club";"Jul 9, 2026, 18:00:00";"7.07";"385.12";"6.08"
"1757 Golf Club";"Jul 9, 2026, 17:00:00";"7.45";"350.91";"11.02"
"1757 Golf Club";"Jul 9, 2026, 16:00:00";"2.81";"181.29";"4.12"
"1757 Golf Club";"Jul 9, 2026, 15:00:00";"0.04";"224.85";"10.14"
"1757 Golf Club";"Jul 9, 2026, 14:00:00";"0.11";"271.27";"15.16"
"1757 Golf Club";"Jul 9, 2026, 13:00:00";"0.85";"318.55";"14.38"
"1757 Golf Club";"Jul 9, 2026, 12:00:00";"2.44";"342.7";"13.94"
"1757 Golf Club";"Jul 9, 2026, 11:00:00";"4.16";"370.12";"13.87"
"1757 Golf Club";"Jul 9, 2026, 10:00:00";"5.49";"421.45";"11.92"
"1757 Golf Club";"Jul 9, 2026, 09:00:00";"7.14";"446.1";"11.46"
"1757 Golf Club";"Jul 9, 2026, 08:00:00";"8.51";"424.51";"11.76"
"1757 Golf Club";"Jul 9, 2026, 07:00:00";"8.13";"382.46";"11.68"
"1757 Golf Club";"Jul 9, 2026, 06:00:00";"5.74";"375.97";"8.6"
"1757 Golf Club";"Jul 9, 2026, 05:00:00";"7.15";"370.21";"8.5"
"1757 Golf Club";"Jul 9, 2026, 04:00:00";"7.07";"346.96";"8.08"
"1757 Golf Club";"Jul 9, 2026, 03:00:00";"10.56";"313.39";"7.81"
"1757 Golf Club";"Jul 9, 2026, 02:00:00";"6.78";"284.62";"7.18"
"1757 Golf Club";"Jul 9, 2026, 01:00:00";"10.06";"247.27";"7.81"
"1757 Golf Club";"Jul 9, 2026, 00:00:00";"7.46";"219.24";"8.05"
"1757 Golf Club";"Jul 8, 2026, 23:00:00";"6.72";"190.82";"8.79"
"1757 Golf Club";"Jul 8, 2026, 22:00:00";"8.03";"170.11";"8.76"
"1757 Golf Club";"Jul 8, 2026, 21:00:00";"5.39";"141.62";"8.53"
"1757 Golf Club";"Jul 8, 2026, 20:00:00";"6.05";"153.94";"8.7"
"1757 Golf Club";"Jul 8, 2026, 19:00:00";"5.54";"152.78";"7.84"
"1757 Golf Club";"Jul 8, 2026, 18:00:00";"2.14";"169.25";"8.56"
"1757 Golf Club";"Jul 8, 2026, 17:00:00";"0.33";"173.38";"8.19"
"1757 Golf Club";"Jul 8, 2026, 16:00:00";"1.03";"200.51";"8.71"
"1757 Golf Club";"Jul 8, 2026, 15:00:00";"0.78";"227.35";"9.21"
"1757 Golf Club";"Jul 8, 2026, 14:00:00";"2.8";"258.22";"9.62"
"1757 Golf Club";"Jul 8, 2026, 13:00:00";"5.25";"272.66";"9.12"
"1757 Golf Club";"Jul 8, 2026, 12:00:00";"2.3";"271.92";"7.82"
"1757 Golf Club";"Jul 8, 2026, 11:00:00";"5.89";"287.82";"7.05"
"1757 Golf Club";"Jul 8, 2026, 10:00:00";"6.27";"309.27";"7.71"
"1757 Golf Club";"Jul 8, 2026, 09:00:00";"5.46";"330.37";"7.05"
"1757 Golf Club";"Jul 8, 2026, 08:00:00";"4.75";"366.01";"7.83"
"1757 Golf Club";"Jul 8, 2026, 07:00:00";"4.32";"384.68";"14.59"
"1757 Golf Club";"Jul 8, 2026, 06:00:00";"3.22";"401.18";"14.95"
"1757 Golf Club";"Jul 8, 2026, 05:00:00";"2.29";"431.04";"13.7"
"1757 Golf Club";"Jul 8, 2026, 04:00:00";"3.63";"468.19";"17.27"
"1757 Golf Club";"Jul 8, 2026, 03:00:00";"3.23";"534.2";"23.7"
"1757 Golf Club";"Jul 8, 2026, 02:00:00";"2.92";"561.79";"20.36"
"1757 Golf Club";"Jul 8, 2026, 01:00:00";"3.56";"547.06";"19.28"
"1757 Golf Club";"Jul 8, 2026, 00:00:00";"4.53";"495.05";"12.65"
"1757 Golf Club";"Jul 7, 2026, 23:00:00";"5.13";"458.39";"14.26"
"1757 Golf Club";"Jul 7, 2026, 22:00:00";"3.36";"389.21";"15.1"
"1757 Golf Club";"Jul 7, 2026, 21:00:00";"3.72";"379.86";"13.91"
"1757 Golf Club";"Jul 7, 2026, 20:00:00";"3.02";"370.27";"15.23"
"1757 Golf Club";"Jul 7, 2026, 19:00:00";"2.25";"302.55";"15.01"
"1757 Golf Club";"Jul 7, 2026, 18:00:00";"0.01";"251.15";"12.21"
"1757 Golf Club";"Jul 7, 2026, 17:00:00";"0.01";"257.4";"12.26"
"1757 Golf Club";"Jul 7, 2026, 16:00:00";"0.99";"271.72";"15.14"
"1757 Golf Club";"Jul 7, 2026, 15:00:00";"2.36";"298.57";"15.98"
"1757 Golf Club";"Jul 7, 2026, 14:00:00";"2.73";"314.61";"16.55"
"1757 Golf Club";"Jul 7, 2026, 13:00:00";"3.33";"345.53";"15.1"
"1757 Golf Club";"Jul 7, 2026, 12:00:00";"2.37";"362.19";"12.27"
"1757 Golf Club";"Jul 7, 2026, 11:00:00";"3.18";"397.16";"15.37"
"1757 Golf Club";"Jul 7, 2026, 10:00:00";"3.26";"451.51";"13.55"
"1757 Golf Club";"Jul 7, 2026, 09:00:00";"4.79";"505.8";"25.42"
"1757 Golf Club";"Jul 7, 2026, 08:00:00";"5.82";"519.16";"27.1"
"1757 Golf Club";"Jul 7, 2026, 07:00:00";"5.77";"559.87";"31.8"
"1757 Golf Club";"Jul 7, 2026, 06:00:00";"4.47";"545.71";"25.3"
"1757 Golf Club";"Jul 7, 2026, 05:00:00";"2.97";"543.09";"16.74"
"1757 Golf Club";"Jul 7, 2026, 04:00:00";"1.9";"548.09";"12.71"
"1757 Golf Club";"Jul 7, 2026, 03:00:00";"2.43";"557.73";"11.63"
"1757 Golf Club";"Jul 7, 2026, 02:00:00";"5.42";"523.27";"9.35"
"1757 Golf Club";"Jul 7, 2026, 01:00:00";"5.15";"512.95";"8.1"
"1757 Golf Club";"Jul 7, 2026, 00:00:00";"5.03";"504.21";"10.95"
"1757 Golf Club";"Jul 6, 2026, 23:00:00";"8.12";"415.38";"13.14"
"1757 Golf Club";"Jul 6, 2026, 22:00:00";"7.93";"303.54";"13.74"
"1757 Golf Club";"Jul 6, 2026, 21:00:00";"2.72";"215.79";"12.11"
"1757 Golf Club";"Jul 6, 2026, 20:00:00";"0.12";"238.94";"12.85"
"1757 Golf Club";"Jul 6, 2026, 19:00:00";"0.87";"248.33";"11.28"
"1757 Golf Club";"Jul 6, 2026, 18:00:00";"0.92";"239.39";"11.37"
"1757 Golf Club";"Jul 6, 2026, 17:00:00";"0.1";"225.01";"12.32"
"1757 Golf Club";"Jul 6, 2026, 16:00:00";"0.1";"228.99";"12.77"
"1757 Golf Club";"Jul 6, 2026, 15:00:00";"0";"227.11";"13.14"
"1757 Golf Club";"Jul 6, 2026, 14:00:00";"0";"249.17";"13.09"
"1757 Golf Club";"Jul 6, 2026, 13:00:00";"0.26";"286.18";"11.58"
"1757 Golf Club";"Jul 6, 2026, 12:00:00";"0.32";"326.08";"10.35"
"1757 Golf Club";"Jul 6, 2026, 11:00:00";"1.59";"352.56";"9.68"
"1757 Golf Club";"Jul 6, 2026, 10:00:00";"0.88";"355.37";"8.96"
"1757 Golf Club";"Jul 6, 2026, 09:00:00";"2.22";"395.1";"6.43"
"1757 Golf Club";"Jul 6, 2026, 08:00:00";"3.9";"410.07";"6.95"
"1757 Golf Club";"Jul 6, 2026, 07:00:00";"3.34";"399.98";"10.43"
"1757 Golf Club";"Jul 6, 2026, 06:00:00";"2.81";"423.19";"11.55"
"1757 Golf Club";"Jul 6, 2026, 05:00:00";"3.52";"428.4";"10.6"
"1757 Golf Club";"Jul 6, 2026, 04:00:00";"3.49";"420.31";"12.02"
"1757 Golf Club";"Jul 6, 2026, 03:00:00";"3.83";"410.88";"13.04"
"1757 Golf Club";"Jul 6, 2026, 02:00:00";"5.16";"398.52";"11.41"
"1757 Golf Club";"Jul 6, 2026, 01:00:00";"0";"0";"11.2"
"1757 Golf Club";"Jul 6, 2026, 00:00:00";"5.29";"292.9";"9.22"
"1757 Golf Club";"Jul 5, 2026, 23:00:00";"5.13";"122.5";"9.81"
"1757 Golf Club";"Jul 5, 2026, 22:00:00";"5.09";"76.82";"11.2"
"1757 Golf Club";"Jul 5, 2026, 21:00:00";"5.07";"54.72";"9.61"
"1757 Golf Club";"Jul 5, 2026, 20:00:00";"1.84";"109.72";"14.9"
"1757 Golf Club";"Jul 5, 2026, 19:00:00";"1.6";"151.22";"22.35"
"1757 Golf Club";"Jul 5, 2026, 18:00:00";"0.88";"123.04";"21.87"
"1757 Golf Club";"Jul 5, 2026, 17:00:00";"0.08";"97.54";"17.78"
"1757 Golf Club";"Jul 5, 2026, 16:00:00";"0.11";"90";"16.51"
"1757 Golf Club";"Jul 5, 2026, 15:00:00";"0.41";"84.59";"15.32"
"1757 Golf Club";"Jul 5, 2026, 14:00:00";"0.12";"98.26";"13.94"
"1757 Golf Club";"Jul 5, 2026, 13:00:00";"0";"117.52";"13.54"
"1757 Golf Club";"Jul 5, 2026, 12:00:00";"0";"121.17";"12.63"
"1757 Golf Club";"Jul 5, 2026, 11:00:00";"0";"147.86";"11.52"
"1757 Golf Club";"Jul 5, 2026, 10:00:00";"0";"192.58";"9.84"
"1757 Golf Club";"Jul 5, 2026, 09:00:00";"1.88";"209.18";"10.25"
"1757 Golf Club";"Jul 5, 2026, 08:00:00";"1.95";"213.04";"11.83"
"1757 Golf Club";"Jul 5, 2026, 07:00:00";"2.54";"240.86";"13.03"
"1757 Golf Club";"Jul 5, 2026, 06:00:00";"5.47";"230.9";"13.74"
"1757 Golf Club";"Jul 5, 2026, 05:00:00";"4.22";"224.15";"13.93"
"1757 Golf Club";"Jul 5, 2026, 04:00:00";"7.85";"214.59";"16.08"
"1757 Golf Club";"Jul 5, 2026, 03:00:00";"6.36";"227.89";"14.99"
"1757 Golf Club";"Jul 5, 2026, 02:00:00";"5.13";"217.92";"15.55"
"1757 Golf Club";"Jul 5, 2026, 01:00:00";"3.37";"193.3";"12.94"
"1757 Golf Club";"Jul 5, 2026, 00:00:00";"3.21";"194.37";"18.67"
"1757 Golf Club";"Jul 4, 2026, 23:00:00";"6.7";"156.69";"15.76"
"1757 Golf Club";"Jul 4, 2026, 22:00:00";"8.79";"126.86";"8.17"
"1757 Golf Club";"Jul 4, 2026, 21:00:00";"4.65";"69.13";"6.71"
"1757 Golf Club";"Jul 4, 2026, 20:00:00";"4.35";"65.27";"10.74"
"1757 Golf Club";"Jul 4, 2026, 19:00:00";"2.02";"87.07";"17.46"
"1757 Golf Club";"Jul 4, 2026, 18:00:00";"0.65";"84.68";"19.11"
"1757 Golf Club";"Jul 4, 2026, 17:00:00";"0";"73.2";"14.25"
"1757 Golf Club";"Jul 4, 2026, 16:00:00";"0.04";"84.17";"15.09"
"1757 Golf Club";"Jul 4, 2026, 15:00:00";"0.25";"85.73";"14.61"
"1757 Golf Club";"Jul 4, 2026, 14:00:00";"0";"72.7";"12"
"1757 Golf Club";"Jul 4, 2026, 13:00:00";"0";"74.15";"9.38"
"1757 Golf Club";"Jul 4, 2026, 12:00:00";"0";"111.74";"11.08"
"1757 Golf Club";"Jul 4, 2026, 11:00:00";"0";"127.13";"11"
"1757 Golf Club";"Jul 4, 2026, 10:00:00";"0";"152.04";"9.56"
"1757 Golf Club";"Jul 4, 2026, 09:00:00";"0.01";"120.17";"7.39"
"1757 Golf Club";"Jul 4, 2026, 08:00:00";"0.13";"123.48";"6.24"
"1757 Golf Club";"Jul 4, 2026, 07:00:00";"0.22";"144.35";"8"
"1757 Golf Club";"Jul 4, 2026, 06:00:00";"0.82";"212.37";"12.05"
"1757 Golf Club";"Jul 4, 2026, 05:00:00";"0.72";"246.69";"17.57"
"1757 Golf Club";"Jul 4, 2026, 04:00:00";"0.12";"245.65";"16.16"
"1757 Golf Club";"Jul 4, 2026, 03:00:00";"2.55";"329.47";"18.99"
"1757 Golf Club";"Jul 4, 2026, 02:00:00";"1.99";"241.97";"19.99"
"1757 Golf Club";"Jul 4, 2026, 01:00:00";"0.56";"231.36";"16.5"
"1757 Golf Club";"Jul 4, 2026, 00:00:00";"0.22";"211.12";"16.06"
"1757 Golf Club";"Jul 3, 2026, 23:00:00";"0.47";"177.07";"17.49"
"1757 Golf Club";"Jul 3, 2026, 22:00:00";"0.29";"150.15";"16.92"
"1757 Golf Club";"Jul 3, 2026, 21:00:00";"0";"138.91";"17.32"
"1757 Golf Club";"Jul 3, 2026, 20:00:00";"0.42";"138.93";"18.15"
"1757 Golf Club";"Jul 3, 2026, 19:00:00";"0.06";"141.97";"18.31"
"1757 Golf Club";"Jul 3, 2026, 18:00:00";"0.1";"130.62";"17.55"
"1757 Golf Club";"Jul 3, 2026, 17:00:00";"0";"133.08";"17.75"
"1757 Golf Club";"Jul 3, 2026, 16:00:00";"0";"126.09";"17.24"
"1757 Golf Club";"Jul 3, 2026, 15:00:00";"0.11";"128.14";"16.55"
"1757 Golf Club";"Jul 3, 2026, 14:00:00";"0";"130.38";"17.29"
"1757 Golf Club";"Jul 3, 2026, 13:00:00";"0.64";"145.73";"16.76"
"1757 Golf Club";"Jul 3, 2026, 12:00:00";"0";"164.55";"17.36"
"1757 Golf Club";"Jul 3, 2026, 11:00:00";"0";"230.96";"18.38"
"1757 Golf Club";"Jul 3, 2026, 10:00:00";"0";"250.77";"18.61"
"1757 Golf Club";"Jul 3, 2026, 09:00:00";"0.22";"271.51";"19.65"
"1757 Golf Club";"Jul 3, 2026, 08:00:00";"1.72";"282.97";"20.92"
"1757 Golf Club";"Jul 3, 2026, 07:00:00";"1.53";"245.22";"21.22"
"1757 Golf Club";"Jul 3, 2026, 06:00:00";"2.16";"204.89";"20.42"
"1757 Golf Club";"Jul 3, 2026, 05:00:00";"6.43";"197.82";"18.25"
"1757 Golf Club";"Jul 3, 2026, 04:00:00";"1.63";"193.55";"18.46"
"1757 Golf Club";"Jul 3, 2026, 03:00:00";"2.34";"184.1";"18.17"
"1757 Golf Club";"Jul 3, 2026, 02:00:00";"4.64";"203.3";"19.13"
"1757 Golf Club";"Jul 3, 2026, 01:00:00";"4.82";"166.16";"18.55"
"1757 Golf Club";"Jul 3, 2026, 00:00:00";"1.77";"180.14";"18.38"
"1757 Golf Club";"Jul 2, 2026, 23:00:00";"0.73";"183.56";"17.72"
"1757 Golf Club";"Jul 2, 2026, 22:00:00";"2.08";"153.72";"17.68"
"1757 Golf Club";"Jul 2, 2026, 21:00:00";"1.5";"148.43";"19.72"
"1757 Golf Club";"Jul 2, 2026, 20:00:00";"0.45";"147.97";"21.16"
"1757 Golf Club";"Jul 2, 2026, 19:00:00";"0.02";"136.31";"22.16"
"1757 Golf Club";"Jul 2, 2026, 18:00:00";"0.08";"132.95";"23"
"1757 Golf Club";"Jul 2, 2026, 17:00:00";"0.06";"131.9";"22.48"
"1757 Golf Club";"Jul 2, 2026, 16:00:00";"0.25";"128.78";"22.65"
"1757 Golf Club";"Jul 2, 2026, 15:00:00";"0.49";"146.72";"23.72"
"1757 Golf Club";"Jul 2, 2026, 14:00:00";"1.02";"162.82";"24.45"
"1757 Golf Club";"Jul 2, 2026, 13:00:00";"0";"191.43";"26.26"
"1757 Golf Club";"Jul 2, 2026, 12:00:00";"0";"216.15";"23.41"
"1757 Golf Club";"Jul 2, 2026, 11:00:00";"0";"240.51";"22.59"
"1757 Golf Club";"Jul 2, 2026, 10:00:00";"0.07";"275.17";"21.83"
"1757 Golf Club";"Jul 2, 2026, 09:00:00";"1.57";"296.77";"19.08"
"1757 Golf Club";"Jul 2, 2026, 08:00:00";"4.63";"312.93";"18.73"
"1757 Golf Club";"Jul 2, 2026, 07:00:00";"3.38";"262.94";"19"
"1757 Golf Club";"Jul 2, 2026, 06:00:00";"9.07";"262.89";"17.82"
"1757 Golf Club";"Jul 2, 2026, 05:00:00";"2.16";"274.77";"17.31"
"1757 Golf Club";"Jul 2, 2026, 04:00:00";"2.09";"296.69";"16.61"
"1757 Golf Club";"Jul 2, 2026, 03:00:00";"2.9";"320.26";"18.51"
"1757 Golf Club";"Jul 2, 2026, 02:00:00";"8.31";"325.52";"18.13"
"1757 Golf Club";"Jul 2, 2026, 01:00:00";"21.33";"300.41";"18.52"
"1757 Golf Club";"Jul 2, 2026, 00:00:00";"21.39";"243.95";"18.38"
"1757 Golf Club";"Jul 1, 2026, 23:00:00";"2.24";"213.71";"17.56"
"1757 Golf Club";"Jul 1, 2026, 22:00:00";"1.72";"178.05";"18.74"
"1757 Golf Club";"Jul 1, 2026, 21:00:00";"1.05";"166.23";"20.19"
"1757 Golf Club";"Jul 1, 2026, 20:00:00";"2.07";"163.58";"21.62"
"1757 Golf Club";"Jul 1, 2026, 19:00:00";"0.06";"139.63";"21.58"
"1757 Golf Club";"Jul 1, 2026, 18:00:00";"0";"142.68";"22.21"
"1757 Golf Club";"Jul 1, 2026, 17:00:00";"0";"162.37";"22.23"
"1757 Golf Club";"Jul 1, 2026, 16:00:00";"0.01";"172.96";"21.17"
"1757 Golf Club";"Jul 1, 2026, 15:00:00";"0";"180";"21.31"
"1757 Golf Club";"Jul 1, 2026, 14:00:00";"0";"176.8";"20.81"
"1757 Golf Club";"Jul 1, 2026, 13:00:00";"0";"215.13";"18.69"
"1757 Golf Club";"Jul 1, 2026, 12:00:00";"0.07";"224.29";"16.22"
"1757 Golf Club";"Jul 1, 2026, 11:00:00";"1.7";"212.8";"13.65"
"1757 Golf Club";"Jul 1, 2026, 10:00:00";"6.02";"193.45";"10.16"
"1757 Golf Club";"Jul 1, 2026, 09:00:00";"9.84";"164.46";"7.93"
"1757 Golf Club";"Jul 1, 2026, 08:00:00";"13.92";"123.61";"6.38"
"1757 Golf Club";"Jul 1, 2026, 07:00:00";"12.16";"103.59";"6.1"
"1757 Golf Club";"Jul 1, 2026, 06:00:00";"10.69";"96.63";"5.21"
"1757 Golf Club";"Jul 1, 2026, 05:00:00";"6.96";"87.46";"4.76"
"1757 Golf Club";"Jul 1, 2026, 04:00:00";"7";"78.95";"4.6"
"1757 Golf Club";"Jul 1, 2026, 03:00:00";"9.12";"74.5";"4.88"
"1757 Golf Club";"Jul 1, 2026, 02:00:00";"8.49";"66.9";"4.64"
"1757 Golf Club";"Jul 1, 2026, 01:00:00";"10.47";"61.71";"4.55"
"1757 Golf Club";"Jul 1, 2026, 00:00:00";"13.54";"63.98";"4.69"
"1757 Golf Club";"Jun 30, 2026, 23:00:00";"10.33";"65.4";"4.09"
"1757 Golf Club";"Jun 30, 2026, 22:00:00";"9.28";"65.29";"4.4"
"1757 Golf Club";"Jun 30, 2026, 21:00:00";"5.95";"71.33";"5.13"
"1757 Golf Club";"Jun 30, 2026, 20:00:00";"3.65";"96.49";"6.86"
"1757 Golf Club";"Jun 30, 2026, 19:00:00";"2.26";"119.28";"7.9"
"1757 Golf Club";"Jun 30, 2026, 18:00:00";"0.58";"128.17";"9.1"
"1757 Golf Club";"Jun 30, 2026, 17:00:00";"0.35";"134.04";"8.93"
"1757 Golf Club";"Jun 30, 2026, 16:00:00";"0.06";"139.08";"8.42"
"1757 Golf Club";"Jun 30, 2026, 15:00:00";"0.8";"140.11";"8.68"
"1757 Golf Club";"Jun 30, 2026, 14:00:00";"0.26";"132.65";"9.28"
"1757 Golf Club";"Jun 30, 2026, 13:00:00";"0.29";"143.69";"8.47"
"1757 Golf Club";"Jun 30, 2026, 12:00:00";"1.14";"172.69";"8.89"
"1757 Golf Club";"Jun 30, 2026, 11:00:00";"1.36";"189.64";"9.16"
"1757 Golf Club";"Jun 30, 2026, 10:00:00";"7.01";"221.58";"9.06"
"1757 Golf Club";"Jun 30, 2026, 09:00:00";"11.87";"267.1";"9.42"
"1757 Golf Club";"Jun 30, 2026, 08:00:00";"16.46";"258.35";"9.96"
"1757 Golf Club";"Jun 30, 2026, 07:00:00";"16.48";"238.98";"10.12"
"1757 Golf Club";"Jun 30, 2026, 06:00:00";"0";"0";"10.7"
"1757 Golf Club";"Jun 30, 2026, 05:00:00";"9.76";"206.81";"9.32"
"1757 Golf Club";"Jun 30, 2026, 04:00:00";"7.41";"193.79";"8.53"
"1757 Golf Club";"Jun 30, 2026, 03:00:00";"8.28";"163.79";"8.23"
"1757 Golf Club";"Jun 30, 2026, 02:00:00";"8.47";"151.7";"7.75"
"1757 Golf Club";"Jun 30, 2026, 01:00:00";"10.93";"143.03";"7.31"
"1757 Golf Club";"Jun 30, 2026, 00:00:00";"10.23";"133.45";"7.88"
"1757 Golf Club";"Jun 29, 2026, 23:00:00";"8.81";"97.44";"6.67"
"1757 Golf Club";"Jun 29, 2026, 22:00:00";"7.73";"65.06";"5.92"
"1757 Golf Club";"Jun 29, 2026, 21:00:00";"5.7";"103.97";"7.07"
"1757 Golf Club";"Jun 29, 2026, 20:00:00";"6.85";"123.29";"9.06"
"1757 Golf Club";"Jun 29, 2026, 19:00:00";"2.72";"109.65";"10.2"
"1757 Golf Club";"Jun 29, 2026, 18:00:00";"2";"141.94";"16.33"
"1757 Golf Club";"Jun 29, 2026, 17:00:00";"2.03";"150.05";"11.1"
"1757 Golf Club";"Jun 29, 2026, 16:00:00";"1.42";"149.67";"9.11"
"1757 Golf Club";"Jun 29, 2026, 15:00:00";"0.22";"159.08";"7.55"
"1757 Golf Club";"Jun 29, 2026, 14:00:00";"0";"168.87";"8.23"
"1757 Golf Club";"Jun 29, 2026, 13:00:00";"0";"219.64";"8.86"
"1757 Golf Club";"Jun 29, 2026, 12:00:00";"0.37";"315.48";"10.6"
"1757 Golf Club";"Jun 29, 2026, 11:00:00";"3.95";"349.79";"11.34"
"1757 Golf Club";"Jun 29, 2026, 10:00:00";"3.81";"420.91";"11.17"
"1757 Golf Club";"Jun 29, 2026, 09:00:00";"3.95";"460.46";"13.38"
"1757 Golf Club";"Jun 29, 2026, 08:00:00";"4.91";"498.22";"12.76"
"1757 Golf Club";"Jun 29, 2026, 07:00:00";"5.86";"484.9";"16.26"
"1757 Golf Club";"Jun 29, 2026, 06:00:00";"3.87";"453.92";"15.6"
"1757 Golf Club";"Jun 29, 2026, 05:00:00";"3.77";"431.6";"18.62"
"1757 Golf Club";"Jun 29, 2026, 04:00:00";"3.54";"405.94";"16.94"
"1757 Golf Club";"Jun 29, 2026, 03:00:00";"3.66";"388.2";"12.96"
"1757 Golf Club";"Jun 29, 2026, 02:00:00";"3.67";"397.46";"10.33"
"1757 Golf Club";"Jun 29, 2026, 01:00:00";"4.33";"381.75";"9.51"
"1757 Golf Club";"Jun 29, 2026, 00:00:00";"5.66";"409.56";"10.47"
"1757 Golf Club";"Jun 28, 2026, 23:00:00";"0";"0";"10.51"
"1757 Golf Club";"Jun 28, 2026, 22:00:00";"0";"0";"8.39"
"1757 Golf Club";"Jun 28, 2026, 21:00:00";"3.3";"369.54";"6.2"
"1757 Golf Club";"Jun 28, 2026, 20:00:00";"2.23";"353.04";"4.62"
"1757 Golf Club";"Jun 28, 2026, 19:00:00";"1.4";"335.35";"4.04"
"1757 Golf Club";"Jun 28, 2026, 18:00:00";"2.05";"362.53";"3.63"
"1757 Golf Club";"Jun 28, 2026, 17:00:00";"2.71";"405.18";"6.23"
"1757 Golf Club";"Jun 28, 2026, 16:00:00";"3.25";"428.97";"5.76"
"1757 Golf Club";"Jun 28, 2026, 15:00:00";"2.8";"427.82";"4.54"
"1757 Golf Club";"Jun 28, 2026, 14:00:00";"0";"0";"4.17"
"1757 Golf Club";"Jun 28, 2026, 13:00:00";"3.98";"483.36";"5.79"
"1757 Golf Club";"Jun 28, 2026, 12:00:00";"0";"0";"6.57"
"1757 Golf Club";"Jun 28, 2026, 11:00:00";"3.67";"495.37";"10.02"
"1757 Golf Club";"Jun 28, 2026, 10:00:00";"3.4";"502.82";"15.62"
"1757 Golf Club";"Jun 28, 2026, 09:00:00";"2.84";"472.81";"30.49"
